20200106,11,38,202003,0,,,,,62000,,4
20200106,11,38,202004,0,,,,,61300,,1
20200106,11,38,202005,0,,,,,60300,,0
20200106,11,38,202006,0,,,,,59800,,0
20200106,11,38,202007,0,,,,,58800,,0
20200106,11,81,202001,0,177.2,177.2,173.7,176.2,176.2,43,649
20200106,11,81,202002,0,178.4,182.5,178.4,180.5,180.5,115,1193
20200106,11,81,202003,0,187.1,189.6,185.0,189.6,189.6,206,1785
20200106,11,81,202004,0,195.7,198.1,193.7,197.3,197.3,377,3147
20200106,11,81,202005,0,197.6,199.5,191.5,198.7,198.7,3450,5328
20200106,11,81,202006,0,199.7,203.5,198.7,202.4,202.4,4685,4752
20200106,11,82,202002,0,151.7,151.7,151.7,151.7,151.7,1,20
20200106,11,82,202003,0,157.6,157.6,157.6,157.6,157.6,1,0
20200106,11,82,202004,0,158.6,158.6,158.6,158.6,158.6,1,0
20200106,11,82,202005,0,159.4,159.4,159.4,159.4,159.4,1,0
20200106,11,82,202006,0,160.0,160.0,160.0,160.0,160.0,2,0
20200106,11,82,202007,0,160.1,160.1,160.1,160.1,160.1,2,0
20200106,12,16,202002,0,5306,5485,5306,5483,5476,7,1819
20200106,12,16,202004,0,5303,5495,5303,5475,5480,93,2940
20200106,12,16,202006,0,5304,5489,5301,5472,5478,103,1136
20200106,12,16,202008,0,5300,5480,5300,5459,5472,72,3393
20200106,12,16,202010,0,5297,5481,5294,5470,5474,1922,5557
20200106,12,16,202012,0,5306,5482,5292,5470,5473,5916,2861
20200106,12,17,202002,0,3385,3427,3385,3394,3430,10,123
20200106,12,17,202004,0,3376,3431,3376,3406,3429,5,350
20200106,12,17,202006,0,3416,3423,3416,3423,3421,23,273
20200106,12,17,202008,0,3330,3432,3323,3413,3414,53,505
20200106,12,17,202010,0,3338,3444,3330,3430,3420,289,800
20200106,12,17,202012,0,3337,3448,3332,3427,3427,868,399
20200106,12,18,,0,5317,5646,5305,5490,5483,14951,66144
20200106,12,19,,0,3381,3480,3376,3454,3430,1907,18779
20200106,12,33,202001,0,45470,47520,44840,47380,47380,320,7656
20200106,12,33,202002,0,44840,46860,44040,46570,46570,995,7330
20200106,12,33,202003,0,44150,46060,43390,45780,45780,391,8933
20200106,12,33,202004,0,43510,45290,42760,45020,45020,1691,4803
20200106,12,33,202005,0,42970,44650,42220,44350,44350,7284,23866
20200106,12,33,202006,0,43310,44040,43240,43690,43690,2918,1263
20200106,12,41,202001,0,,,,,59300,,0
20200106,12,41,202002,0,,,,,59300,,0
20200106,12,41,202003,0,,,,,59300,,0
20200106,12,41,202004,0,,,,,59300,,0
20200106,12,41,202005,0,,,,,59300,,0
20200106,12,41,202006,0,,,,,59300,,0
20200106,12,41,202007,0,,,,,59300,,0
20200106,12,42,202001,0,,,,,61990,,0
20200106,12,42,202002,0,,,,,61990,,0
20200106,12,42,202003,0,,,,,61990,,0
20200106,12,42,202004,0,,,,,61990,,0
20200106,12,42,202005,0,,,,,61990,,0
20200106,12,42,202006,0,,,,,61990,,0
20200106,12,42,202007,0,,,,,61990,,0
20200106,12,43,202001,0,,,,,63690,,0
20200106,12,43,202002,0,,,,,63690,,0
20200106,12,43,202003,0,,,,,63690,,0
20200106,12,43,202004,0,,,,,67100,,0
20200106,12,43,202005,0,,,,,66900,,0
20200106,12,43,202006,0,,,,,66700,,0
20200106,12,43,202007,0,,,,,66500,,0
20200106,12,44,202001,0,,,,,58140,,0
20200106,12,44,202002,0,,,,,58140,,0
20200106,12,44,202003,0,,,,,58140,,0
20200106,12,44,202004,0,,,,,58140,,0
20200106,12,44,202005,0,,,,,58140,,0
20200106,12,44,202006,0,,,,,58140,,0
20200106,12,44,202007,0,,,,,58140,,0
20200106,12,45,202001,0,,,,,63720,,0
20200106,12,45,202002,0,,,,,63720,,0
20200106,12,45,202003,0,,,,,63720,,0
20200106,12,45,202004,0,,,,,63720,,0
20200106,12,45,202005,0,,,,,63720,,0
20200106,12,45,202006,0,,,,,63720,,0
20200106,12,45,202007,0,,,,,63720,,0
20200106,12,46,202001,0,,,,,63520,,0
20200106,12,46,202002,0,,,,,63520,,0
20200106,12,46,202003,0,,,,,63520,,0
20200106,12,46,202004,0,,,,,67200,,0
20200106,12,46,202005,0,,,,,67000,,0
20200106,12,46,202006,0,,,,,66800,,0
20200106,12,46,202007,0,,,,,66600,,0
20200106,12,61,202001,0,,,,,8.81,50,55
20200106,12,61,202002,0,,,,,9.64,50,55
20200106,12,61,202003,0,,,,,8.22,,11
20200106,12,61,202004,0,,,,,8.80,,0
20200106,12,61,202005,0,,,,,7.90,,0
20200106,12,61,202006,0,,,,,8.40,,0
20200106,12,61,202007,0,,,,,9.36,,0
20200106,12,61,202008,0,,,,,9.05,,0
20200106,12,61,202009,0,,,,,7.72,,0
20200106,12,61,202010,0,,,,,7.96,,0
20200106,12,61,202011,0,,,,,8.25,,0
20200106,12,61,202012,0,,,,,8.90,,0
20200106,12,61,202101,0,,,,,9.44,,0
20200106,12,61,202102,0,,,,,9.10,,0
20200106,12,61,202103,0,,,,,8.03,,0
20200106,12,62,202001,0,,,,,9.51,,2
20200106,12,62,202002,0,,,,,9.98,,3
20200106,12,62,202003,0,,,,,8.62,,16
20200106,12,62,202004,0,,,,,8.75,,0
20200106,12,62,202005,0,,,,,8.93,,0
20200106,12,62,202006,0,,,,,9.30,,0
20200106,12,62,202007,0,,,,,12.20,,0
20200106,12,62,202008,0,,,,,11.81,,0
20200106,12,62,202009,0,,,,,9.73,,0
20200106,12,62,202010,0,,,,,9.43,,0
20200106,12,62,202011,0,,,,,9.98,,0
20200106,12,62,202012,0,,,,,10.61,,0
20200106,12,62,202101,0,,,,,11.48,,0
20200106,12,62,202102,0,,,,,10.58,,0
20200106,12,62,202103,0,,,,,9.04,,0
20200106,12,63,202001,0,10.00,10.00,10.00,10.00,10.00,50,172
20200106,12,63,202002,0,,,,,10.95,,150
20200106,12,63,202003,0,,,,,9.34,,0
20200106,12,63,202004,0,,,,,9.45,,0
20200106,12,63,202005,0,,,,,9.29,,0
20200106,12,63,202006,0,,,,,9.34,,0
20200106,12,63,202007,0,,,,,10.61,,0
20200106,12,63,202008,0,,,,,10.31,,0
20200106,12,63,202009,0,,,,,9.48,,0
20200106,12,63,202010,0,,,,,9.05,,0
20200106,12,63,202011,0,,,,,9.01,,0
20200106,12,63,202012,0,,,,,9.39,,0
20200106,12,63,202101,0,,,,,9.76,,0
20200106,12,63,202102,0,,,,,10.34,,0
20200106,12,63,202103,0,,,,,9.58,,0
20200106,12,64,202001,0,,,,,11.06,,1
20200106,12,64,202002,0,,,,,11.35,,7
20200106,12,64,202003,0,,,,,10.14,,6
20200106,12,64,202004,0,,,,,10.25,,0
20200106,12,64,202005,0,,,,,10.20,,0
20200106,12,64,202006,0,,,,,10.34,,0
20200106,12,64,202007,0,,,,,13.86,,0
20200106,12,64,202008,0,,,,,13.75,,0
20200106,12,64,202009,0,,,,,11.20,,0
20200106,12,64,202010,0,,,,,10.72,,0
20200106,12,64,202011,0,,,,,10.30,,0
20200106,12,64,202012,0,,,,,10.66,,0
20200106,12,64,202101,0,,,,,11.38,,0
20200106,12,64,202102,0,,,,,11.78,,0
20200106,12,64,202103,0,,,,,10.42,,0
20200106,21,11,202002,3500,,,,,1976,,0
20200106,21,11,202002,3550,,,,,1926,,0
20200106,21,11,202002,3600,,,,,1876,,0
20200106,21,11,202002,3650,,,,,1826,,0
20200106,21,11,202002,3700,,,,,1776,,0
20200106,21,11,202002,3750,,,,,1726,,0
20200106,21,11,202002,3800,,,,,1676,,0
20200106,21,11,202002,3850,,,,,1626,,0
20200106,21,11,202002,3900,,,,,1576,,0
20200106,21,11,202002,3950,,,,,1526,,0
20200106,21,11,202002,4000,,,,,1476,,0
20200106,21,11,202002,4050,,,,,1426,,0
20200106,21,11,202002,4100,,,,,1376,,0
20200106,21,11,202002,4150,,,,,1326,,0
20200106,21,11,202002,4200,,,,,1276,,0
20200106,21,11,202002,4250,,,,,1226,,0
20200106,21,11,202002,4300,,,,,1176,,0
20200106,21,11,202002,4350,,,,,1126,,0
20200106,21,11,202002,4400,,,,,1076,,0
20200106,21,11,202002,4450,,,,,1026,,0
20200106,21,11,202002,4500,,,,,976,,0
20200106,21,11,202002,4550,,,,,926,,0
20200106,21,11,202002,4600,,,,,876,,0
20200106,21,11,202002,4650,,,,,826,,0
20200106,21,11,202002,4700,,,,,776,,0
20200106,21,11,202002,4750,,,,,726,,0
20200106,21,11,202002,4800,,,,,676,,0
20200106,21,11,202002,4850,,,,,626,,0
20200106,21,11,202002,4900,,,,,576,,0
20200106,21,11,202002,4950,,,,,526,,0
20200106,21,11,202002,5000,,,,,476,,0
20200106,21,11,202002,5050,,,,,427,,155
20200106,21,11,202002,5100,,,,,377,,270
20200106,21,11,202002,5150,,,,,327,,390
20200106,21,11,202002,5200,,,,,277,,320
20200106,21,11,202002,5250,,,,,227,,185
20200106,21,11,202002,5300,,,,,178,,95
20200106,21,11,202002,5350,,,,,133,,30
20200106,21,11,202002,5400,83,83,83,83,170,10,10
20200106,21,11,202002,5450,51,51,51,51,125,10,10
20200106,21,11,202002,5500,28,28,28,28,87,10,10
20200106,21,11,202002,5550,,,,,19,,0
20200106,21,11,202002,5600,,,,,9,,0
20200106,21,11,202002,5650,,,,,4,,0
20200106,21,11,202002,5700,,,,,2,,0
20200106,21,11,202002,5750,,,,,1,,0
20200106,21,11,202002,5800,,,,,1,,0
20200106,21,11,202002,5850,,,,,1,,0
20200106,21,11,202002,5900,,,,,1,,0
20200106,21,11,202002,5950,,,,,1,,0
20200106,21,11,202002,6000,,,,,1,,0
20200106,21,11,202002,6050,,,,,1,,0
20200106,21,11,202002,6100,,,,,1,,0
20200106,21,11,202002,6150,,,,,1,,0
20200106,21,11,202002,6200,,,,,1,,0
20200106,21,11,202002,6250,,,,,1,,0
20200106,21,11,202002,6300,,,,,1,,0
20200106,21,11,202004,3500,,,,,1980,,0
20200106,21,11,202004,3550,,,,,1930,,0
20200106,21,11,202004,3600,,,,,1880,,0
20200106,21,11,202004,3650,,,,,1830,,0
20200106,21,11,202004,3700,,,,,1780,,0
20200106,21,11,202004,3750,,,,,1730,,0
20200106,21,11,202004,3800,,,,,1680,,0
20200106,21,11,202004,3850,,,,,1630,,0
20200106,21,11,202004,3900,,,,,1580,,0
20200106,21,11,202004,3950,,,,,1530,,0
20200106,21,11,202004,4000,,,,,1480,,0
20200106,21,11,202004,4050,,,,,1430,,0
20200106,21,11,202004,4100,,,,,1380,,0
20200106,21,11,202004,4150,,,,,1330,,0
20200106,21,11,202004,4200,,,,,1280,,0
20200106,21,11,202004,4250,,,,,1230,,0
20200106,21,11,202004,4300,,,,,1180,,0
20200106,21,11,202004,4350,,,,,1130,,0
20200106,21,11,202004,4400,,,,,1080,,0
20200106,21,11,202004,4450,,,,,1030,,0
20200106,21,11,202004,4500,,,,,980,,0
20200106,21,11,202004,4550,,,,,930,,0
20200106,21,11,202004,4600,,,,,880,,0
20200106,21,11,202004,4650,,,,,830,,0
20200106,21,11,202004,4700,,,,,780,,0
20200106,21,11,202004,4750,,,,,730,,0
20200106,21,11,202004,4800,,,,,681,,0
20200106,21,11,202004,4850,,,,,631,,0
20200106,21,11,202004,4900,,,,,582,,0
20200106,21,11,202004,4950,,,,,533,,0
20200106,21,11,202004,5000,,,,,484,,0
20200106,21,11,202004,5050,,,,,436,,0
20200106,21,11,202004,5100,,,,,390,,0
20200106,21,11,202004,5150,,,,,345,,10
20200106,21,11,202004,5200,,,,,301,,30
20200106,21,11,202004,5250,,,,,261,,50
20200106,21,11,202004,5300,,,,,222,,50
20200106,21,11,202004,5350,,,,,187,,30
20200106,21,11,202004,5400,136,136,136,136,227,10,10
20200106,21,11,202004,5450,108,108,108,108,190,10,10
20200106,21,11,202004,5500,84,84,84,84,157,10,10
20200106,21,11,202004,5550,,,,,81,,0
20200106,21,11,202004,5600,,,,,63,,0
20200106,21,11,202004,5650,,,,,48,,0
20200106,21,11,202004,5700,,,,,36,,0
20200106,21,11,202004,5750,,,,,27,,0
20200106,21,11,202004,5800,,,,,19,,0
20200106,21,11,202004,5850,,,,,14,,0
20200106,21,11,202004,5900,,,,,10,,0
20200106,21,11,202004,5950,,,,,7,,0
20200106,21,11,202004,6000,,,,,5,,0
20200106,21,11,202004,6050,,,,,3,,0
20200106,21,11,202004,6100,,,,,2,,0
20200106,21,11,202004,6150,,,,,2,,0
20200106,21,11,202004,6200,,,,,1,,0
20200106,21,11,202004,6250,,,,,1,,0
20200106,21,11,202004,6300,,,,,1,,0
20200106,21,11,202006,3800,,,,,1677,,0
20200106,21,11,202006,3850,,,,,1627,,0
20200106,21,11,202006,3900,,,,,1577,,0
20200106,21,11,202006,3950,,,,,1528,,0
20200106,21,11,202006,4000,,,,,1478,,0
20200106,21,11,202006,4050,,,,,1428,,0
20200106,21,11,202006,4100,,,,,1378,,0
20200106,21,11,202006,4150,,,,,1328,,0
20200106,21,11,202006,4200,,,,,1278,,0
20200106,21,11,202006,4250,,,,,1228,,0
20200106,21,11,202006,4300,,,,,1178,,0
20200106,21,11,202006,4350,,,,,1128,,0
20200106,21,11,202006,4400,,,,,1078,,0
20200106,21,11,202006,4450,,,,,1028,,0
20200106,21,11,202006,4500,,,,,978,,0
20200106,21,11,202006,4550,,,,,928,,0
20200106,21,11,202006,4600,,,,,878,,0
20200106,21,11,202006,4650,,,,,828,,0
20200106,21,11,202006,4700,,,,,778,,0
20200106,21,11,202006,4750,,,,,729,,0
20200106,21,11,202006,4800,,,,,679,,0
20200106,21,11,202006,4850,,,,,630,,0
20200106,21,11,202006,4900,,,,,581,,0
20200106,21,11,202006,4950,,,,,532,,0
20200106,21,11,202006,5000,,,,,485,,0
20200106,21,11,202006,5050,,,,,438,,0
20200106,21,11,202006,5100,,,,,393,,0
20200106,21,11,202006,5150,,,,,349,,0
20200106,21,11,202006,5200,,,,,307,,0
20200106,21,11,202006,5250,,,,,267,,0
20200106,21,11,202006,5300,,,,,231,,0
20200106,21,11,202006,5350,,,,,196,,0
20200106,21,11,202006,5400,,,,,165,,0
20200106,21,11,202006,5450,,,,,137,,0
20200106,21,11,202006,5500,,,,,113,,0
20200106,21,11,202006,5550,,,,,91,,0
20200106,21,11,202006,5600,,,,,73,,0
20200106,21,11,202006,5650,,,,,58,,0
20200106,21,11,202006,5700,,,,,45,,0
20200106,21,11,202006,5750,,,,,34,,0
20200106,21,11,202006,5800,,,,,26,,0
20200106,21,11,202006,5850,,,,,20,,0
20200106,21,11,202006,5900,,,,,14,,0
20200106,21,11,202006,5950,,,,,11,,0
20200106,21,11,202006,6000,,,,,8,,0
20200106,21,11,202006,6050,,,,,6,,0
20200106,21,11,202006,6100,,,,,4,,0
20200106,21,11,202006,6150,,,,,3,,0
20200106,21,11,202006,6200,,,,,2,,0
20200106,21,11,202006,6250,,,,,2,,0
20200106,21,11,202006,6300,,,,,1,,0
20200106,21,11,202008,4050,,,,,1421,,0
20200106,21,11,202008,4100,,,,,1371,,0
20200106,21,11,202008,4150,,,,,1321,,0
20200106,21,11,202008,4200,,,,,1271,,0
20200106,21,11,202008,4250,,,,,1221,,0
20200106,21,11,202008,4300,,,,,1171,,0
20200106,21,11,202008,4350,,,,,1122,,0
20200106,21,11,202008,4400,,,,,1072,,0
20200106,21,11,202008,4450,,,,,1022,,0
20200106,21,11,202008,4500,,,,,972,,0
20200106,21,11,202008,4550,,,,,922,,0
20200106,21,11,202008,4600,,,,,872,,0
20200106,21,11,202008,4650,,,,,822,,0
20200106,21,11,202008,4700,,,,,773,,0
20200106,21,11,202008,4750,,,,,724,,0
20200106,21,11,202008,4800,,,,,675,,0
20200106,21,11,202008,4850,,,,,626,,0
20200106,21,11,202008,4900,,,,,578,,0
20200106,21,11,202008,4950,,,,,531,,0
20200106,21,11,202008,5000,,,,,485,,0
20200106,21,11,202008,5050,,,,,441,,0
20200106,21,11,202008,5100,,,,,397,,0
20200106,21,11,202008,5150,,,,,356,,0
20200106,21,11,202008,5200,,,,,316,,0
20200106,21,11,202008,5250,,,,,279,,0
20200106,21,11,202008,5300,,,,,244,,0
20200106,21,11,202008,5350,,,,,211,,0
20200106,21,11,202008,5400,,,,,182,,0
20200106,21,11,202008,5450,,,,,155,,0
20200106,21,11,202008,5500,,,,,130,,0
20200106,21,11,202008,5550,,,,,109,,0
20200106,21,11,202008,5600,,,,,90,,0
20200106,21,11,202008,5650,,,,,74,,0
20200106,21,11,202008,5700,,,,,60,,0
20200106,21,11,202008,5750,,,,,48,,0
20200106,21,11,202008,5800,,,,,39,,0
20200106,21,11,202008,5850,,,,,30,,0
20200106,21,11,202008,5900,,,,,24,,0
20200106,21,11,202008,5950,,,,,18,,0
20200106,21,11,202008,6000,,,,,14,,0
20200106,21,11,202008,6050,,,,,11,,0
20200106,21,11,202008,6100,,,,,8,,0
20200106,21,11,202008,6150,,,,,6,,0
20200106,21,11,202008,6200,,,,,5,,0
20200106,21,11,202008,6250,,,,,4,,0
20200106,21,11,202008,6300,,,,,3,,0
20200106,21,11,202010,4100,,,,,1373,,0
20200106,21,11,202010,4150,,,,,1323,,0
20200106,21,11,202010,4200,,,,,1273,,0
20200106,21,11,202010,4250,,,,,1223,,0
20200106,21,11,202010,4300,,,,,1173,,0
20200106,21,11,202010,4350,,,,,1123,,0
20200106,21,11,202010,4400,,,,,1073,,0
20200106,21,11,202010,4450,,,,,1024,,0
20200106,21,11,202010,4500,,,,,974,,0
20200106,21,11,202010,4550,,,,,924,,0
20200106,21,11,202010,4600,,,,,875,,0
20200106,21,11,202010,4650,,,,,825,,0
20200106,21,11,202010,4700,,,,,776,,0
20200106,21,11,202010,4750,,,,,728,,0
20200106,21,11,202010,4800,,,,,679,,0
20200106,21,11,202010,4850,,,,,632,,0
20200106,21,11,202010,4900,,,,,585,,0
20200106,21,11,202010,4950,,,,,539,,0
20200106,21,11,202010,5000,,,,,494,,0
20200106,21,11,202010,5050,,,,,451,,0
20200106,21,11,202010,5100,,,,,409,,0
20200106,21,11,202010,5150,,,,,369,,0
20200106,21,11,202010,5200,,,,,331,,0
20200106,21,11,202010,5250,,,,,295,,0
20200106,21,11,202010,5300,,,,,261,,0
20200106,21,11,202010,5350,,,,,229,,0
20200106,21,11,202010,5400,,,,,200,,0
20200106,21,11,202010,5450,,,,,174,,0
20200106,21,11,202010,5500,,,,,149,,0
20200106,21,11,202010,5550,,,,,128,,0
20200106,21,11,202010,5600,,,,,108,,0
20200106,21,11,202010,5650,,,,,91,,0
20200106,21,11,202010,5700,,,,,76,,0
20200106,21,11,202010,5750,,,,,63,,0
20200106,21,11,202010,5800,,,,,52,,0
20200106,21,11,202010,5850,,,,,42,,0
20200106,21,11,202010,5900,,,,,34,,0
20200106,21,11,202010,5950,,,,,28,,0
20200106,21,11,202010,6000,,,,,22,,0
20200106,21,11,202010,6050,,,,,18,,0
20200106,21,11,202010,6100,,,,,14,,0
20200106,21,11,202010,6150,,,,,11,,0
20200106,21,11,202010,6200,,,,,9,,0
20200106,21,11,202010,6250,,,,,7,,0
20200106,21,11,202010,6300,,,,,5,,0
20200106,21,11,202012,4250,,,,,1222,,0
20200106,21,11,202012,4300,,,,,1172,,0
20200106,21,11,202012,4350,,,,,1122,,0
20200106,21,11,202012,4400,,,,,1073,,0
20200106,21,11,202012,4450,,,,,1023,,0
20200106,21,11,202012,4500,,,,,973,,0
20200106,21,11,202012,4550,,,,,924,,0
20200106,21,11,202012,4600,,,,,875,,0
20200106,21,11,202012,4650,,,,,826,,0
20200106,21,11,202012,4700,,,,,777,,0
20200106,21,11,202012,4750,,,,,729,,0
20200106,21,11,202012,4800,,,,,682,,0
20200106,21,11,202012,4850,,,,,635,,0
20200106,21,11,202012,4900,,,,,589,,0
20200106,21,11,202012,4950,,,,,544,,0
20200106,21,11,202012,5000,,,,,501,,0
20200106,21,11,202012,5050,,,,,458,,0
20200106,21,11,202012,5100,,,,,418,,0
20200106,21,11,202012,5150,,,,,379,,0
20200106,21,11,202012,5200,,,,,342,,0
20200106,21,11,202012,5250,,,,,307,,0
20200106,21,11,202012,5300,,,,,274,,0
20200106,21,11,202012,5350,,,,,243,,0
20200106,21,11,202012,5400,,,,,214,,0
20200106,21,11,202012,5450,,,,,188,,0
20200106,21,11,202012,5500,,,,,164,,0
20200106,21,11,202012,5550,,,,,142,,0
20200106,21,11,202012,5600,,,,,122,,0
20200106,21,11,202012,5650,,,,,105,,0
20200106,21,11,202012,5700,,,,,89,,0
20200106,21,11,202012,5750,,,,,75,,0
20200106,21,11,202012,5800,,,,,63,,0
20200106,21,11,202012,5850,,,,,53,,0
20200106,21,11,202012,5900,,,,,44,,0
20200106,21,11,202012,5950,,,,,36,,0
20200106,21,11,202012,6000,,,,,30,,0
20200106,21,11,202012,6050,,,,,24,,0
20200106,21,11,202012,6100,,,,,20,,0
20200106,21,11,202012,6150,,,,,16,,0
20200106,21,11,202012,6200,,,,,13,,0
20200106,21,11,202012,6250,,,,,10,,0
20200106,21,11,202012,6300,,,,,8,,0
20200106,22,11,202002,3500,,,,,1,,0
20200106,22,11,202002,3550,,,,,1,,0
20200106,22,11,202002,3600,,,,,1,,0
20200106,22,11,202002,3650,,,,,1,,0
20200106,22,11,202002,3700,,,,,1,,0
20200106,22,11,202002,3750,,,,,1,,0
20200106,22,11,202002,3800,,,,,1,,0
20200106,22,11,202002,3850,,,,,1,,0
20200106,22,11,202002,3900,,,,,1,,0
20200106,22,11,202002,3950,,,,,1,,0
20200106,22,11,202002,4000,,,,,1,,0
20200106,22,11,202002,4050,,,,,1,,0
20200106,22,11,202002,4100,,,,,1,,0
20200106,22,11,202002,4150,,,,,1,,0
20200106,22,11,202002,4200,,,,,1,,0
20200106,22,11,202002,4250,,,,,1,,0
20200106,22,11,202002,4300,,,,,1,,0
20200106,22,11,202002,4350,,,,,1,,0
20200106,22,11,202002,4400,,,,,1,,0
20200106,22,11,202002,4450,,,,,1,,0
20200106,22,11,202002,4500,,,,,1,,0
20200106,22,11,202002,4550,,,,,1,,0
20200106,22,11,202002,4600,,,,,1,,0
20200106,22,11,202002,4650,,,,,1,,0
20200106,22,11,202002,4700,,,,,1,,0
20200106,22,11,202002,4750,,,,,1,,0
20200106,22,11,202002,4800,,,,,1,,0
20200106,22,11,202002,4850,,,,,1,,0
20200106,22,11,202002,4900,,,,,1,,0
20200106,22,11,202002,4950,,,,,1,,0
20200106,22,11,202002,5000,,,,,1,,0
20200106,22,11,202002,5050,,,,,1,,155
20200106,22,11,202002,5100,,,,,1,,270
20200106,22,11,202002,5150,,,,,1,,390
20200106,22,11,202002,5200,,,,,1,,320
20200106,22,11,202002,5250,,,,,2,,185
20200106,22,11,202002,5300,,,,,5,,95
20200106,22,11,202002,5350,,,,,12,,30
20200106,22,11,202002,5400,18,18,18,18,1,10,10
20200106,22,11,202002,5450,36,36,36,36,1,10,10
20200106,22,11,202002,5500,63,63,63,63,26,10,10
20200106,22,11,202002,5550,,,,,93,,0
20200106,22,11,202002,5600,,,,,133,,0
20200106,22,11,202002,5650,,,,,178,,0
20200106,22,11,202002,5700,,,,,226,,0
20200106,22,11,202002,5750,,,,,275,,0
20200106,22,11,202002,5800,,,,,325,,0
20200106,22,11,202002,5850,,,,,374,,0
20200106,22,11,202002,5900,,,,,424,,0
20200106,22,11,202002,5950,,,,,474,,0
20200106,22,11,202002,6000,,,,,524,,0
20200106,22,11,202002,6050,,,,,574,,0
20200106,22,11,202002,6100,,,,,624,,0
20200106,22,11,202002,6150,,,,,674,,0
20200106,22,11,202002,6200,,,,,724,,0
20200106,22,11,202002,6250,,,,,774,,0
20200106,22,11,202002,6300,,,,,824,,0
20200106,22,11,202004,3500,,,,,1,,0
20200106,22,11,202004,3550,,,,,1,,0
20200106,22,11,202004,3600,,,,,1,,0
20200106,22,11,202004,3650,,,,,1,,0
